127.0.0.1 - - [16/Mar/2023:21:52:08 +0530] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:31:43 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 400
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:31:43 +0530] "GET /NGO_Application/navbar.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:31:46 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 400
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:31:47 +0530] "GET /NGO_Application/Data.jsp HTTP/1.1" 200 1347
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:31:55 +0530] "GET /NGO_Application/Data.jsp HTTP/1.1" 200 1347
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:31:56 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 400
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:33:41 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:33:41 +0530] "GET /NGO_Application/navbar.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:33:44 +0530] "GET /NGO_Application/Data.jsp HTTP/1.1" 200 1347
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:33:45 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:33:46 +0530] "GET /NGO_Application/Data.jsp HTTP/1.1" 200 1347
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:33:47 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:33:47 +0530] "GET /NGO_Application/Data.jsp HTTP/1.1" 200 1347
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:33:49 +0530] "GET /NGO_Application/Data.jsp HTTP/1.1" 200 1347
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:22 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:23 +0530] "GET /NGO_Application/navbar.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:24 +0530] "GET /NGO_Application/Data.jsp HTTP/1.1" 200 1347
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:25 +0530] "GET /NGO_Application/Data.jsp HTTP/1.1" 200 1347
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:26 +0530] "GET /NGO_Application/Data.jsp HTTP/1.1" 200 1347
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:26 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:27 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:28 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:28 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:28 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:28 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:29 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:29 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:35:29 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:36:44 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 400
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:36:44 +0530] "GET /NGO_Application/navbar.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Mar/2023:22:37:26 +0530] "GET /NGO_Application/Birthday.jsp HTTP/1.1" 200 349
